index,source_id,source_path,file_type,document_char_count,document_word_count,chunk_count,avg_chunk_words,max_chunk_words,min_chunk_words,status
361,12GCwf3hZ_YPuIC3M-6XRdySZhx6PIg4X7RQw7iYPzZM,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/Ripple/Thrust Chamber/Parameters - RTC,txt,230,37,1,37.0,37,37,ok
362,1kznLPSFLOPO7U0otunZu9Bb0r8jEMa-1O1NMD7WeTSA,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/Ripple/Thrust Chamber/Data Collection Devices,txt,193,27,1,27.0,27,27,ok
363,1rzY_CSWLjvzyIDbQzQwPa_4Vlbt7DgSs_zvwzxabYF0,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/Ripple/Thrust Chamber/Material Selection,txt,1647,232,1,232.0,232,232,ok
364,1RolRUNlH1gZu4XYbfEMxTBN2v0hxsPodrYfC_aYhXPA,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/Ripple/Official Documents/Master Doc,txt,1085,173,1,173.0,173,173,ok
365,1qvM9PRvbmEDKqtBtkakOf_1P8Va3emwdcbnmW13AAuQ,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/Ripple/Official Documents/SRD Paper,txt,16070,2421,4,693.0,863,308,ok
366,14NeouLeS8s2MB0sZ7rui-eCrHHCW5k86E9tNFuzIws8,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/Ripple/Official Documents/Testing Manual,txt,57,11,1,11.0,11,11,ok
367,1jZK8pYSd9vzEu5gSXXysdL5Cvd41zdqJMQsIGjSG4c8,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/F24/Preliminary Regen Test Setup,txt,909,164,1,164.0,164,164,ok
368,1wIflifH7NhnaRbRaAJDIn5BEmnbGH9tBkeMW8o1UWdc,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Test Engine - Name?/F24/Regen Heat Transfer Learning Doc (Unofficial),txt,5620,808,1,828.0,828,828,ok
369,1Rzpyrpq-vfcLbBHCKevfySguyqAE-4_aHIaabHaa_04,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Function List Python,txt,4712,643,1,643.0,643,643,ok
370,10rfv23ptL5vN7cbLwRROor7JPwRqpLx21SBNRDF_clI,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Regen Timeline,txt,515,97,1,97.0,97,97,ok
371,1ql6vCHNDDywwtDt-DjQFuG_Gr_N92-aD4ldXsGkDJ-A,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Official Documents /Regen SRD-Project Charter,txt,1226,154,1,154.0,154,154,ok
372,1p7TCaKWDw0WrAB6m3vhT4Xb_mijzeDqZpIiZfWqrBnM,Technical Teams/Special Research and Development/Archives/#004 Regen Channel Test/Meeting Plans / Notes/SRD Regen Team Meeting Plan / Notes,txt,1071,188,1,188.0,188,188,ok
373,1XAoeXuo6mIE5lm_6JI_WvmHKvgGqeK1RRNH1IGJRBzE,Technical Teams/Special Research and Development/Archives/#008 Ignition Systems/Torch Requirements,txt,1794,310,1,310.0,310,310,ok
374,14SrpT7DmBcFYx9-oRkHV3dnrYjcALf4eg6qYs4qpOsw,Technical Teams/Special Research and Development/Archives/#008 Ignition Systems/Testing Setup/Testing Manual,txt,15,2,1,2.0,2,2,ok
375,1hKAd7KxYpj4sTWdmwtjgaMKr-aZE3AcVZ6117cHoi3Q,Technical Teams/Special Research and Development/Archives/#008 Ignition Systems/SRD-Project Charter Pyrotechnic Igniter ,txt,2088,286,1,286.0,286,286,ok
376,1qOpM9eiJFsunaReEt2ysrT31nMQ-e1S4ybAa1xUbYao,Technical Teams/Special Research and Development/Archives/#003 Sagnac Interferometer/SRD-Project Charter-Sagnac,txt,1260,151,1,151.0,151,151,ok
377,1TtD7RL2KG-zIc-Iq5p4JyI7NWNxGYWuf,Technical Teams/Special Research and Development/Archives/#003 Sagnac Interferometer/Sagnac Interferometer Proposal.PDF,pdf,2756,129,1,129.0,129,129,ok
378,1B6xM5Peq_OAnygcaQihkbdTEVcS-LObksZIx-nyZacY,Technical Teams/Special Research and Development/Archives/#002 Electroplating/Electroplating Technical Report,txt,1330,239,1,239.0,239,239,ok
379,1gauzt1Spdjfs2SkVZIavSZ7hA68fSvGkb7pGOS10dMI,Technical Teams/Special Research and Development/Archives/#002 Electroplating/SRD-Project Charter-Electroforming,txt,1693,219,1,219.0,219,219,ok
380,1XG6xPz5B4g53WFneuyOo8HPEhQjhQVOG,Technical Teams/Special Research and Development/Archives/#002 Electroplating/Electroplating Master Document.docx,docx,19298,3392,4,848.0,891,806,ok
381,1YL6sadnSpaC6TT1UFal1-feDz7Y1f-2Y110fX0HzHjQ,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/Outreach/Outreach Email Example,txt,1838,291,1,291.0,291,291,ok
382,1JEwS6YL5szMFMwypB6PoocEmv-gw383iYsfYSfb5eYA,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/2025-26 Project Charter,txt,1971,300,1,300.0,300,300,ok
383,1DhiE9tiP8_IgHkifELB7I85V9IZuuyjL-S3dwMt8rpc,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/Research/Linear Actuator Document,txt,144,11,1,11.0,11,11,ok
384,1eDWDx2c4xt1U-1ys-6TPP2J7l7lXlA9gvb5AbZ7b-mc,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/Copy of SRD-Project Charter,txt,1584,210,1,210.0,210,210,ok
385,15v_YsBW3AzJ-2LNNoB2LVXdrZcbla-692O05a7yq_YY,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/Meeting Slides/Notes/7/26/25 Meeting,pdf,2243,385,1,385.0,385,385,ok
386,17-bKOWOjniHDJ-8Z3K8GCJYK1-qb-8bp0oKxXqtHTdE,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/TVC Research,txt,466,75,1,75.0,75,75,ok
387,12_UAvjF3XCgcLN7RGM4H0ec0_tOc2ErInPuVIjJNLtM,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/SRD Thrust Vector Control PDR,txt,2679,438,1,438.0,438,438,ok
388,1yruaEK1KHs0IBqdVvpDqOhISMgOYUfDSSJCe5cUbKt4,Technical Teams/Special Research and Development/Current Projects/#007 TVC for CPLC/EOH Thrust Vectoring Test Stand Setup Safety,txt,341,48,1,48.0,48,48,ok
389,1YGpGF5nYAivLEBi3xXyvJV6eE8Z9dRkc0lr31dyyo6Y,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Technical Reports/Reviews/Venturi Flow Meter PDR/CDR,pdf,4940,796,2,425.0,730,120,ok
390,1MV7K3YIH3O0PeZQ30Gcer-Q2h10NFrXXOp-rORqpdxI,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Technical Reports/Reviews/Venturi flow Meter Project Charter,txt,2535,359,1,359.0,359,359,ok
391,1SHBECc726Uzo7LTwoBTwdCwM9UckDdvPq-qYD9KSGiA,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Technical Reports/Reviews/Venturi Flow Meter Project Proposal,txt,1,1,1,1.0,1,1,ok
392,1AutaOFRM8DrpVCTNUZ7smsnPVOhXbZngWLcM5za6oT4,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Research/Manufacturing Plan and Bill of Materials,txt,613,115,1,115.0,115,115,ok
393,1nXf2K5GU4mR81oec9vOXNx_KhC3H0XIJA23TxaWFXEc,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Research/current research,txt,2665,377,1,377.0,377,377,ok
394,1lnbBurTbfpkXiuU_zGp-EmZaCxrlUZ_y,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Research/venturigeoopt_STM.pdf,pdf,13507,2111,3,731.0,744,715,ok
395,1t4KiYVQI_uHmYavqEIR5v-QzIAOLSYMd,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Research/1-s2.0-S2212540X23000470-main.pdf,pdf,49535,8411,14,600.79,895,319,ok
396,13M2r7IMNv7X86YoxzagV02vH8qiGrUqu9dD-evHAjPM,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Meeting Notes/Meeting Notes,txt,63,11,1,11.0,11,11,ok
397,1vGKRZjFGbTq_jc65oQPhpbzrtMwt-Nkb0U3AWICuE6U,Technical Teams/Special Research and Development/Current Projects/#012 Venturi Flow Meters/Computer/Physical Files/Ansys Directons VFM,txt,815,143,1,143.0,143,143,ok
398,1ayNkdEFBK5tcXvMEKJ7UXjQ_w23IOBX914ROc10dJyA,Technical Teams/Special Research and Development/Current Projects/#011 Capacitive Fill Sensors/SRD-Project Charter Fill Sensor,txt,1640,223,1,223.0,223,223,ok
399,17-DcMDcCKGn-DFxrkg_4_-USy6BlbVHWaRdYaTO7rYY,Technical Teams/Special Research and Development/Current Projects/#011 Capacitive Fill Sensors/Research/Cap Fill Random Research and Resources,txt,2254,316,1,316.0,316,316,ok
400,1orAukMPsPRw6b893lqlz340uwPqjuEK3_BLHXL5J6eg,Technical Teams/Special Research and Development/Current Projects/#011 Capacitive Fill Sensors/Computer/Physical Files/SRD-Project Charter Fill Sensor,txt,1654,226,1,226.0,226,226,ok
401,1c8EjJj--35HWtB1_x7y2RACicCLrOViR,Technical Teams/Special Research and Development/Current Projects/#010 Ball Valves/SRD-Sphericall Ball Valves.docx,docx,1255,185,1,185.0,185,185,ok
402,1StrtdZzmmGKOLfrtvnf44ijBWeyFv55SS8BCOGa0IsU,Technical Teams/Special Research and Development/Current Projects/#010 Ball Valves/Project Charter,txt,2691,377,1,377.0,377,377,ok
403,1AzwnYguGxGZb7DxHiyaJB7CFvG4R7flYkA8oyut7-tE,Technical Teams/Special Research and Development/Current Projects/#010 Ball Valves/Research/Speed research,pdf,525,89,1,89.0,89,89,ok
404,1YIDeHOPZI0bz9AeDjxsKorA8ZqA3inw-,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/SRD - Pyrovalve Test Procedure.docx,docx,6775,1074,2,537.0,815,259,ok
405,1Xd1daaY7ffj5U9uCLfqDcPUeVqZhfIHmW-IV83s0f0w,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/new requirements 2025,txt,1071,183,1,183.0,183,183,ok
406,1qbQnZFM633yT0Q0-Rv-SoWb6D-t_Kvxk-c2lU--4SsE,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/SRD-Project Charter 2025,txt,2207,293,1,293.0,293,293,ok
407,1ZTCGHwdPDUpYDo0FSukuYpAbc8RMdCVwymFJeYXMdT4,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/Meeting Notes/Meeting Notes,txt,809,133,1,133.0,133,133,ok
408,1M2oKVjdeKBQsCo22Sph28-W96dD06xg4J0MKPanrRso,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/2024-2025/Comprehensive  Safety plan for Pyro-Valve test,txt,2960,510,1,510.0,510,510,ok
409,1t2nbl8NSoG13e5zeGDlIiRSnclUkWcpJfkl3-TPeD-8,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/2024-2025/Pyro Valves Research and Sources,txt,102,17,1,17.0,17,17,ok
410,1VLaC9TJphIujmJoblTnCLgqU4AVoZur7b23B69_Y6do,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/2024-2025/SRD-Project Charter Pyro-valves ,txt,1499,189,1,189.0,189,189,ok
411,1JKU9I1vYaAfhRyVhsANu9MxkJjyYeHb6HgHEJ6xQ49Y,Technical Teams/Special Research and Development/Current Projects/#001 Pyro Valves/2024-2025/SRD Pyro-valve PDR,txt,8440,1376,2,688.0,764,612,ok
412,1n8jP_n02wTVi8NJrMM4S9euH1tvahZ3skhW3AL-zdFA,Technical Teams/Special Research and Development/Team overview / Administrative/Slides Template,pdf,122,23,1,23.0,23,23,ok
413,1wHL4dlHtcW86U2mFXJ_0u6uvZGFKRiKoAJIKC7wpR5s,Technical Teams/Special Research and Development/Team overview / Administrative/Meeting Slides/Capacitive Fill Sensor Preliminary Design Review,pdf,2729,461,1,461.0,461,461,ok
414,1tgsp6BVxqpeTimy61PrcsLrSlWaF_Kfqo-ly6feR0kY,Technical Teams/Special Research and Development/Team overview / Administrative/Meeting Slides/9/22/25 Meeting: Preliminary Design Reviews,pdf,935,141,1,141.0,141,141,ok
415,17QpojHu1tCpgBs-M_egwg0oIFE0f50vCOcOPCXhu8Zg,Technical Teams/Special Research and Development/Team overview / Administrative/Meeting Slides/9/15/25 Meeting: SRD Groupings,pdf,1367,244,1,244.0,244,244,ok
416,1hHB-VXgN1PzzFD-MFnqHRhhBoo0SZnoJfZRt0F9qaFw,Technical Teams/Special Research and Development/Team overview / Administrative/Meeting Slides/Preliminary Design Review Template,pdf,1234,197,1,197.0,197,197,ok
417,1ugjdbxJFhQWiUmgWOMB3YiQopKjY0U7832k6gO8LCxA,Technical Teams/Special Research and Development/Team overview / Administrative/SRD Project Proposal,txt,903,139,1,139.0,139,139,ok
418,1twi1_unKouKuXtqKPAz6pYOXWdzYFoQT-_9QW0UoYLA,Technical Teams/Special Research and Development/Team overview / Administrative/Weekly Status Reports,txt,2447,423,1,423.0,423,423,ok
419,1cF8YGzALW87_a_afltTZYfhUXzk6aBN7,Technical Teams/Special Research and Development/Team overview / Administrative/SRD Project Proposal.docx,docx,860,140,1,140.0,140,140,ok
420,19tSflz6zAdgDnhSCkhkbin8xZrFEuYQDwOinNjWkVfk,Technical Teams/Airframe/Design Reviews/Control Freak CDR/Control Freak CDR Notes,txt,7831,1436,2,738.0,760,716,ok
421,1oQBJGiosp1lY5Dq6rqTirGqwYy8R8h3MxJ3c4FTQB-Q,Technical Teams/Airframe/Design Reviews/Control Freak SRR/Control Freak SRR/SDR,pdf,20944,3050,5,672.4,778,334,ok
422,1KoGNa8K7YSLuG3wOQLpS8sK_TlVBNHlpyEYDXqWjUaU,Technical Teams/Airframe/Design Reviews/Control Freak SRR/Maurice 3 System Requirements,txt,21486,3486,8,684.25,894,490,ok
423,1BSEVANeMGdjWt9osJKV0_FMFbZHShCSqqg0UFM3PtBQ,Technical Teams/Airframe/Design Reviews/Control Freak PDR/Control Freak PDR,pdf,34393,5264,8,689.38,784,231,ok
424,137j-weNWo65Y0xqvDo5C_lltKacu60fqW0KqW5k6P84,Technical Teams/Airframe/Design Reviews/Control Freak PDR/PDR Notes 1/30/2026,txt,6860,1349,2,676.5,761,592,ok
425,1IlUDA44YQP1AqQAv9J0NEDvBU3x0ULP74ZHiIokAVmQ,Technical Teams/Airframe/Meeting Slides/Slides Template,pdf,42,7,1,7.0,7,7,ok
426,15g5HzLv7ig71qsuYBXmMk34EHNknt6P8zzUx0T1b30g,Technical Teams/Airframe/Meeting Slides/12/6,pdf,170,23,1,23.0,23,23,ok
427,1yTG7UwDCh5Hwj_1QYVg-cYCo8qORGhqKBPGwqfFUt_o,Technical Teams/Airframe/Meeting Slides/10/18,pdf,59,9,1,9.0,9,9,ok
428,18TVuF8Eazb-KBBXT80dkIZxwmrZJ_KnNhpB12NKLHmU,Technical Teams/Airframe/IREC 2026/IREC 2026 - Progress Update 2,txt,26372,4065,6,778.5,839,706,ok
429,1bSRvvcYZoiqj8dXPD-OFxQp8oYXtOrBh,Technical Teams/Airframe/IREC 2026/IREC Team 74 - Progress Update 2/FlightElectronicsBlockDiagram.pdf,pdf,345,52,1,52.0,52,52,ok
430,11mLS82q076JN94pYCVhq8rJBULyP3o2O6XRst_ir1gg,Technical Teams/Airframe/IREC 2026/IREC 2026 Application/IREC 2026 Application,txt,16135,2451,4,648.0,780,402,ok
431,1S6iUw4EcscFB1JoBXaVqv6P_RP1YgbWXvqjC8qXyTF4,Technical Teams/Airframe/Structures/Presentations/Mini Presentations,pdf,1531,269,1,269.0,269,269,ok
432,1in9q_9IvQ3eymgzdPi94Hd3lmld7Spr7,Technical Teams/Airframe/Structures/Canard Assembly V5/Servo Mount V2 Dessin.pdf,pdf,465,62,1,62.0,62,62,ok
433,1los6a1SD-cJwtneHApAuiOYJR8Axc74l,Technical Teams/Airframe/Structures/Canard Assembly V5/Inside Mount V2 Dessin.pdf,pdf,395,54,1,54.0,54,54,ok
434,1xwc2TPx2kzoKziuKyC8MzCcwrVEiMkqYeJemsEXKVdU,Technical Teams/Airframe/Structures/Canard Research,txt,937,109,1,109.0,109,109,ok
435,1Vt1aj3Q68Ko6SxOb2uF7Ptg8SAaDfseiGCtW1diMdx0,Technical Teams/Airframe/Structures/Procedures/Fin Can Manufacturing,txt,5347,999,2,524.0,924,124,ok
436,1P8O30SQmiGUZEDujfRnHjZftm_5rBr8PWRmbHKREUzU,Technical Teams/Airframe/Structures/Procedures/Layup Procedures,txt,6059,1114,2,557.0,624,490,ok
437,1pEc-2d1uCjVaJmg1GqHnnMwUuxzFE0m12J4Z4rloJro,Technical Teams/Airframe/Structures/Procedures/Epoxy Safety Research,txt,359,59,1,59.0,59,59,ok
438,1AiKTcqLgdNZjpseAwbI-cdBRKmVz9zCP4g_i2GkNcpc,Technical Teams/Airframe/Structures/Testing/Structures testing plan,txt,322,54,1,54.0,54,54,ok
439,1-LxdUDMWxtmOmWKXZnnOSV5poT6efK1b,Technical Teams/Airframe/Structures/Testing/ASTM_D638-14.pdf,pdf,74965,12110,25,727.08,866,423,ok
440,1hyrK164r8QEK-l1XKniwcnx4zLPmv2jw8gw3UtTosws,Technical Teams/Airframe/Structures/Testing/Possible Fin + Aileron/Cannard Testing,txt,2733,462,1,462.0,462,462,ok
441,1YxodkYqKcwUUf6qdI9L1x_9LsoOhJkry,Technical Teams/Airframe/Structures/Testing/ASTM E290.pdf,pdf,39475,7837,14,701.07,843,492,ok
442,1FsmP8y6EMQkeTpC3T0hGSVTpmtLdlhXo,Technical Teams/Airframe/Structures/Testing/ASTM 3039.pdf,pdf,62723,10166,16,643.81,865,232,ok
443,1u2aK9dEZtdKle7BR9G_IwyBTBQOlkg9pxE2CRtmBKjs,Technical Teams/Airframe/Structures/Manufacturing Research,txt,407,71,1,71.0,71,71,ok
444,1m9W0Ksi_TE_xJ8wnJn88m84f9ELvmM1iL0jG2ci_YII,Technical Teams/Airframe/Structures/Oven Research,txt,1673,180,1,180.0,180,180,ok
445,1OgT-g9Go-ua_ebli1iAUBt3gI-khG283J5WQaIcXIZI,Technical Teams/Airframe/Structures/Composite Materials Research and Trade,txt,6943,943,2,473.5,756,191,ok
446,1bcTOQEvNBh6CzKGdtHrlg_9SecUcZL28S5a0dIlLJno,Technical Teams/Airframe/Flight Systems/CFD Review,pdf,3285,549,1,549.0,549,549,ok
447,1ssOlmbvN4NgTY6uZsKYJFC5RLi5kjoV7QOF-tijuRLQ,Technical Teams/Airframe/Flight Systems/Mini Projects/Shocking Developments,pdf,841,126,1,126.0,126,126,ok
448,1_GEzMfDOfQ5eltTkSgLEmYX2Xz0J_E4OmZrtGJiAwTg,Technical Teams/Airframe/Flight Systems/Mini Projects/Cooper and Marvin ,pdf,1620,246,1,246.0,246,246,ok
449,1K9LGvv-JKKdFMzvhZz5TvZPiqMnsrhS69v195cj5Vv8,Technical Teams/Airframe/Flight Systems/Mini Projects/Mach Mavericks,pdf,917,160,1,160.0,160,160,ok
450,1-YBk7xZd4q2TRZZAIMnZc2JYShFkrvn4uDfOIqr2QxQ,Technical Teams/Airframe/Flight Systems/Mini Projects/Hiko Made Me Name This,pdf,3558,558,1,558.0,558,558,ok
451,1K9b-o2rIDcE8B8OSOVBuU5xMN_HiYUAH40r2XWSp2bc,Technical Teams/Airframe/Flight Systems/Mini Projects/edge lords/gurney flap research,txt,1236,189,1,189.0,189,189,ok
452,1SRLUH60zLprQ5vaN_LM2kZoJCTLzDtj9AlnfuXWrgk8,Technical Teams/Airframe/Flight Systems/Mini Projects/edge lords/Edge Lords ,pdf,1742,292,1,292.0,292,292,ok
453,1H3N69Ll-ND7E4wgdnU6nhMTdZL9p-DTXBSzTMdgzaKY,Technical Teams/Airframe/Flight Systems/Aero Mini Presentation,pdf,1561,267,1,267.0,267,267,ok
454,1WxqB_VMSY7I4mDKQWj1yhI-jcsaDkz_vixCS3sc-RTU,Technical Teams/Airframe/Flight Systems/Control Code Architecture-Class Definitions.drawio,txt,540,79,1,79.0,79,79,ok
455,1EaW5ynJm7Ki2tkQLPa7hmVxdMOXTTo9F,Technical Teams/Airframe/Flight Systems/Control Freak/Depreciated/12/21/CAD/boattail coords.txt,txt,1148,138,1,138.0,138,138,ok
456,1x4YHy-tBNmz1fOHoDY1artd7GtdWNRV0fxeZP5TD5Zs,Technical Teams/Airframe/Flight Systems/10/14/CFD Research,txt,2278,372,1,372.0,372,372,ok
457,1WN-WZ1emwrxsIbakQOiZlCcAXxEk4DXaT2I1-kMj6uo,Technical Teams/Airframe/Fall 2025 Onboarding/Aero Onboarding,pdf,5278,830,1,876.0,876,876,ok
458,1YnuxSdbholxrHFsntgyk9VjOo7C0Fy4v,Technical Teams/Airframe/Fall 2025 Onboarding/main (1).pdf,pdf,33780,5215,6,869.17,898,752,ok
459,1_lR-c9mU83NY50DiQnT4Xowq3Tormxhk4RVaHrXE48w,Technical Teams/Airframe/Fall 2025 Onboarding/Intro to Airframe Fall 2025,pdf,7276,1189,2,612.0,775,449,ok
460,1P-NXyoVauzs50LqbtaJnReHcWrfRLqr78IwU2UIeNWs,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/How to run KRONOS on EWS Computers,txt,1199,200,1,200.0,200,200,ok
461,1YN7gJRG7JjfWRPRmZ5tnvCoCsEF9zN7E,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/KRONOS/1.3/KRONOS/NAMES/filenames.txt,txt,84,2,1,2.0,2,2,ok
462,120pdZTV8YflyuSJWGE9jkxRZGpI58J1o,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Reports/5/3/25 Deflected Aileron Drag/HEHEHHEHAOUHS/defaileronsim_files/dp0/FLTG/Fluent/Ansys_Fluent_Simulation_Report.pdf,pdf,4764,626,1,626.0,626,626,ok
463,1txubrTWqjRQx7r3GltGPPZKxmOQTHUwOiZs2QycrjIY,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Reports/Fin_only_sim_10_22_24,txt,155,31,1,31.0,31,31,ok
464,1-VWzXDwPbkiFjAEFvnf-bL8JgG7hNspyQl0YTLGjumw,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Scripts/CFD Script Documentation,txt,4017,681,1,681.0,681,681,ok
465,1Qnz8fy6faLL8KHsB1wdcpO42EfPee8pfS0zYf1KOl3c,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Boattail Ansys Simulations,txt,1045,168,1,168.0,168,168,ok
466,1hRZp5PSzrUWx_ncJXYla4JmJNQ_dbf_Eb4zhHVgM31w,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Fin Tab Ansys Simulations,txt,1154,197,1,197.0,197,197,ok
467,1bl3fCl6Avx3sLQ7srO7l_gPYtGCrmGlvM3q_K9vFUCE,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Notes/Documentation,txt,1385,228,1,228.0,228,228,ok
468,1S7TwD8tH1uBb5wMSDKuxqkAzzKFWsZYh0awc9gb_rHk,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/NX python script/NX python script,txt,385,69,1,69.0,69,69,ok
469,1V631_sTjangIjyrvnYgEiXXltfXP54SoKQhrttyDzDc,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Parametric Modeling,txt,20,2,1,2.0,2,2,ok
470,10CXWlNFEP38yUq8St85Yfwd1SV5UMbB1w7nZ1_fO_Zs,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Ansys Batch Run,txt,16,3,1,3.0,3,3,ok
471,1EfTrk2j9DhfoSO8hsJ2TjkV_1OxLvmGgTtkj3zLOOHQ,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Article Review/Aerodynamics Article Review,txt,3340,503,1,503.0,503,503,ok
472,1iWsqZKOHuok0ZgFDFq6epz4_ZfzJVJ--Ccl3pp4d0Pk,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2.1 CDR slides,pdf,11153,1688,3,598.0,784,275,ok
473,1lsyrDctfNqPBejP9daEMfTINzmGfbBUw,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/Von Karman Nosecone coordinates - Sheet2.csv,csv,3125,505,1,505.0,505,505,ok
474,1jpJ_AevlN6KTdcNtih2c60A_i0eUO3vvQmbbbKi4dxE,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2 BUILD PROCEDURES,txt,2633,475,1,475.0,475,475,ok
475,1Ix27lbhSXjsHlfu8UK4ZxLnBQEYKfFm76nHz2qNy6jA,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Calculating sheer force from drag,txt,301,59,1,59.0,59,59,ok
476,1fRirXr_YUFtebxFZR4EQQ1ezwYunUMHfXwiXmaD1Ilk,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Calculating Bending Moment from Fins,txt,2065,315,1,315.0,315,315,ok
477,1CRbatnzrC5CADUrCdcyCuLa3Bms7GA0lTlLiSlfPfF4,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/MAURICE 1.1 Launch Procedures,txt,1317,240,1,240.0,240,240,ok
478,1LybDPjZfuoJB4SazuD1TuhBiQ3U98dtfxnMJIaEXG8s,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Copy of Fall Rocket build schedule,txt,303,49,1,49.0,49,49,ok
479,18a-oyROWFAjGGOHEyKoT7h7lDeXoauQsMKu-v9a2lDs,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Fall Rocket procedures,txt,1452,265,1,265.0,265,265,ok
480,1QH-8mRtwwqu4I4OjBajk1OZhhqDMGafG3CH9axalwKM,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/FV Meeting 1/22/’25,pdf,658,116,1,116.0,116,116,ok
481,192GzrWFhP5224LgTnZGX6J1ZarzI8adxzbli1j1MNoU,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/Useful links,txt,181,9,1,9.0,9,9,ok
482,13EabKeef4rajysqF4AxuM35QQIFVJ1a_PjoH2-kZfYc,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/Controls Meeting December 5th,pdf,7218,1188,2,643.5,773,514,ok
483,1W_birjfgzfiudQJbWiHvcs9cL48nSCWZt7kxrDGygQM,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/31/2024 Controls Software Meeting,pdf,326,59,1,59.0,59,59,ok
484,196ci1P7-Tl5jFjI5zsgc_u5RguKXw2ozDJO4-h6vfMU,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/24/2024 Controls Software Meeting,pdf,545,89,1,89.0,89,89,ok
485,1icPBR30miBYO1p4Flb8rjtqjreHiF6fvJT_na91IUuY,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/17/2024 Controls Software Meeting,pdf,260,43,1,43.0,43,43,ok
